type;name;contact;address;tel;web;infos
kita; Dayschool DEF GmbH;;Untere Bruech 92, 8702 Meilen;Tel.: 043 535 24 25;www.dayschool.ch;Öffnungszeiten,Kindertagesstätte für Kinder ab 2 Monate,Ganztagsbetreuung von 7 bis 18.30 Uhr. Bei Bedarf kann eine Betreuung bis 20 Uhr organisiert werden (wird separat verrechnet).,3-Sprachigkeit, Frühförderung und Ganztagesbetreuung,Kontakt: Romana Geiges
kita; Kinderhaus Werd;;Schönauweg 6, 8134 Adliswil;Tel.: 044 771 20 02;;
kita; Kinderkrippe Chnopf;;Austrasse 23, 8134 Adliswil;Tel.: 044 709 17 72;www.kinderkrippe-chnopf.ch;
kita; Kinderkrippe Doppelchnopf;;Rütistrasse 37d, 8134 Adliswil;Tel.: 043 377 97 32;www.kinderkrippe-chnopf.ch;
kita; Kinderkrippe Pandalino;;Albisstrasse 30, 8134 Adliswil;Tel.: 043 377 98 33;www.pandalino.ch;
kita; Kinderkrippe Stärnschnuppe;;Moosstrasse 11, 8134 Adliswil;Tel.: 076 532 04 34;www.kkstaernschnuppe.ch;
kita; Kinderkrippe Takatukaland;;Soodmattstrasse 10, 8134 Adliswil;Tel.: 044 552 02 61;www.popepoppa.ch;Informationen zu:   Kinderkrippe Takatukaland,Ort,Generali Lebensversicherung
kita; Kinderkrippe Villa Luftibus;;Kilchbergstrasse 29, 8134 Adliswil;Tel.: 044 710 17 77;www.kinderkrippe-villaluftibus.ch;
kita; Kita Chinderstern GmbH Adliswil;;Soodring 21, 8134 Adliswil;Tel.: 043 928 35 30;www.chinderstern.ch;Informationen zu:   Kita Chinderstern GmbH Adliswil,Öffnungszeiten,Montag - Freitag, 07.00 - 18.30 Uhr,Zielgruppe,Kinder ab 3 Monaten bis Kindergartenalter,Betreuungsvarianten,Ganz- und Halbtagessbetreuung mit/ohne Mittagessen
kita; Montessori Adliswil House of Kids;;Zürichstrasse 73A, 8134 Adliswil;Tel.: 044 709 24 75;www.houseofkids.ch;Informationen zu:   Montessori Adliswil House of Kids,Öffnungszeiten,3 - 6 Jahre, Eintritt jeder Zeit möglich
kita; NaturKita;;im Stieg 19, 8134 Adliswil;Tel.: 078 846 64 51;www.naturkita.ch;
kita; KIMI Giardino AG, Standort Aesch;;Haldenstrasse 3b, 8904 Aesch;Tel.: 043 344 02 71;www.kimikrippen.ch;Kontakt,Melanie Angst,Informationen zu:   KIMI Giardino AG, Standort Aesch,Zielgruppe,Vorschulkinder ab zwei Monate und Kindergartenschüler.,Weitere Informationen,KIMI nimmt ab sofort Anmeldungen entgegen unter Telefon 056 634 11 73 oder arni@kimikrippen.ch,Anmeldungen von Aescher Eltern werden Priorität behandelt, sollte es zu einer Warteliste kommen.
kita; Kita Chinderstern GmbH Affoltern am Albis;Susanne Strauss ;Marktplatz 2, 8910 Affoltern am Albis;Tel.: 043 333 90 23;www.chinderstern.ch;Informationen zu:   Kita Chinderstern GmbH Affoltern am Albis,Öffnungszeiten,Montag - Freitag, 07.00 - 18.30 Uhr,Zielgruppe,Kinder ab 3 Monaten bis Kindergartenalter,Betreuungsvarianten,Ganz- und Halbtagesbetreuung mit/ ohne Mittagessen
kita; Kita Sunneland;Anne Uellendahl ;Alte Obfelderstrasse 55, 8910 Affoltern am Albis;Tel.: 044 760 24 60 / 077 475 63 25;www.kita-sunneland.ch;Informationen zu:   Kita Sunneland,Öffnungszeiten,Montag-Freitag: 06.45-18.15 Uhr,2 Wochen Betriebsferien über Weihnachten/Neujahr,Zielgruppe,Kinder ab 3 Monaten bis Kindergarten,Weitere Informationen,Familiäre Kindertagesstätte, Betreuung in zwei Halbgruppen,Betreuungsangebot,100% 06.45-18.15 Uhr,70%   06.45-14.00 oder 11.00-18.15 Uhr mit Mittagessen
kita; Kindertagesstätte Hurrlibutz;Trägerverein Hurrlibutz Sabine Bänninger-Schaub ;Bollenrain 2, 8450 Andelfingen;Tel.: 052 317 09 28;www.hurrlibutz.ch;Informationen zu:   Kindertagesstätte Hurrlibutz,Öffnungszeiten,Montag - Freitag 6.30 - 18.00 Uhr (ausser 24.12. - 2.1. und Betriebsferien),weitere Informationen siehe Homepage.,Zielgruppe,Kinder ab 2 Monate bis Schuleintritt
kita; Kinderkrippe KiddiesCare;;Seestrasse 295, 8804 Au;Tel.: 043 833 03 50 / 078 717 69 33;www.kiddiescare.ch;
kita; Kinderkrippe Lelamela;;Alte Steinacherstrasse 15, 8804 Au;Tel.: 043 833 00 05;www.kinderkrippe-lelamela.ch;
kita; KIMI Giardino AG Standort  Bachenbülach;Sonja Peter ;Dorfstrasse 13, 8184 Bachenbülach;Tel.: 044 860 42 53;www.kimikrippen.ch;Informationen zu:   KIMI Giardino AG Standort  Bachenbülach,Öffnungszeiten,Montag - Freitag, 07.00 - 18.30 Uhr
kita; Chinderhuus Triangel ;;Glärnischstrasse 5, 8344 Bäretswil;Tel.: 043 833 60 55;www.kinderkrippe-triangel.ch;
kita; KIMI Giardino AG Standort Geeren;Krippe / Hort / Mittagstisch Steffi Ojalvo ;Opfikonerstrasse 27, 8303 Bassersdorf;Tel.: 044 836 80 20;www.kimikrippen.ch;Informationen zu:   KIMI Giardino AG Standort Geeren,Zielgruppe,Kinder ab 2 Monaten bis Ende der Primarschule,Neues Angebot:
kita; KIMI Giardino AG Standort Post;Sabine Hess ;Poststrasse 2, 8303 Bassersdorf;Tel.: 044 212 40 40;www.kimikrippen.ch;"Informationen zu:   KIMI Giardino AG Standort Post,Zielgruppe,Kinderkrippe: 2 Monate bis Eintritt Kindergarten
Hort: 4 bis 12 Jahren"
kita; Kindertagesstätte Rägebogefisch;;Im Bächli 1, 8303 Bassersdorf;Tel.: 044 838 52 91;www.k-z-u.ch;
kita; Kinderkrippe Sennhof;;Sennhüttenstrasse 29, 8903 Birmensdorf;Tel.: 043 344 09 11;www.kinderkrippesennhof.ch;Kontakt,Sandra Bachmann,Tel.: 043 344 09 11,Email:,email,Informationen zu:   Kinderkrippe Sennhof,Öffnungszeiten,Montag - Freitag, 7.00 - 18.30 Uhr,Zielgruppe,Kinder ab 3 Monaten - 6 Jahren,Weitere Informationen,Kosten:,Fr. 155.-/Tag bis 18 Monate,Fr. 122.-/Tag 19 Monate - 5 Jahre
kita; Kinderkrippe Zwergenvilla;;Weissenbrunnenstrasse 41, 8903 Birmensdorf;Tel.: 077 214 11 86;www.huetiberg.ch;Kontakt,Karin Zumbühl,Tel.: 077 214 11 86,Email:,email,www.huetiberg.ch,Informationen zu:   Kinderkrippe Zwergenvilla,Öffnungszeiten,ab November 2013
kita; Chinderinsle Barabu;;Stationsstrasse 4, 8906 Bonstetten;Tel.: 043 536 75 77;www.barabu.org;Informationen zu:   Chinderinsle Barabu,Öffnungszeiten,Montag - Freitag: 07.15 - 18.15 Uhr,Zielgruppe,Kinder ab 3 Monaten bis Kindergarteneintritt
kita; Kinderzentrum Bonstetten;;Schachenstrasse 76, 8906 Bonstetten;Tel.: 076 278 58 11;www.kinderzentrum.net;Kontakt,Angela Pellegrino,Tel.: 076 278 58 11
kita; Kinderhuus Chrüsimüsi;;Unterdorfstrasse 38, 8311 Brütten;Tel.: 052 347 17 79;www.kinderhaus-chruesimuesi.ch;
kita; Haus des Kindes;;Zürichstrasse 23, 8306 Brüttisellen;Tel.: 044 833 29 18;www.hausdeskindes.ch;Kontakt,Eliane Fratton,Tel.: 044 833 29 18,Email:,email,Informationen zu:   Haus des Kindes,Öffnungszeiten,Spielgruppe plus (Safari): Mo + Do, 8.45 - 11.15 Uhr,Spielgruppe: Mo + Do, 13.30 - 16.00 Uhr,Pfiffikusse: Mi, 8.45 - 14.00 Uhr,Sprachförderung und Integration: Di + Fr,Kinderhüte: Mo - Fr, 9.00 - 11.30 und 14.00 - 17.00 Uhr,Detailinformationen siehe Homepage
kita; KIMI Altbach;;Birkenstrasse 18, 8306 Brüttisellen;Tel.: 044 833 06 77;www.kimikrippen.ch;Kontakt,Maruschka Staffieri,Tel.: 044 833 06 77,Informationen zu:   KIMI Altbach,Öffnungszeiten,Mo - Fr von 7.00 - 18.30 Uhr,Zielgruppe,Kinder ab 2 Monaten bis Kindergarteneintritt
kita; Kinderkrippe Würmli;;Haldenstrasse 18, 8306 Brüttisellen;Tel.: 043 495 54 67;www.kinderkrippewuermli.ch;Kontakt,Claudia Bosshard,Tel.: 043 495 54 67,Email:,email,Informationen zu:   Kinderkrippe Würmli,Öffnungszeiten,Montag - Freitag, 7.00 - 18.00 Uhr,Zielgruppe,Kinder ab 3 Monaten bis Schuleintritt
kita; Kinderkrippe Storchennest;;Sennweidstrasse 2, 8608 Bubikon;Tel.: 055 243 46 57;www.chinderchrippe.ch;Kontakt,Bea Reiser,Tel.: 055 243 46 57,Informationen zu:   Kinderkrippe Storchennest,Öffnungszeiten,Mo - Fr, 6.30 - 18.00 Uhr,Betreuungszeit,ab 2 Tage oder 4 Halbtage pro Woche,Zielgruppe,Kinder ab 3 Monaten bis Kindergarten
kita; Chinderhuus Wirbelwind;;Bahnhofstrasse 24, 8107 Buchs;Tel.: 043 495 38 33;www.chinderhuus-wirbelwind.ch;Kontakt,Kathrin Hilsenbech,Tel.: 043 495 38 33,Informationen zu:   Chinderhuus Wirbelwind,Öffnungszeiten,Tagesbetreuung für Kinder ab 3 Monaten bis Schuleintritt
kita; Kinderkrippe Zwerglinge;;Mühlibachstrasse 42, 8107 Buchs;Tel.: 043 536 41 58;www.kitazwerglinge.ch;
kita; Kinderbetreuung Stadt Bülach;Anne Rusconi ;Hochfelderstrasse 21, 8180 Bülach;Tel.: 044 860 42 78;www.buelach.ch;
kita; Kinderpalais;;Kaffeestrasse 8 c/d, 8180 Bülach;Tel.: 078 712 08 42;www.kinderpalais.ch;
kita; Kita Böndli;Krippenleitung ;Furtrainstrasse 2, 8180  Bülach;Tel.: 044 860 22 26;www.boendli.ch;Informationen zu:   Kita Böndli,Öffnungszeiten,Bürozeiten:,Mo: 9.00 - 17.00 uhr,Mi :  9.00 - 17.00 Uhr,Do: 8.00 - 15.00 Uhr
kita; KRIPPE ZOO / Bülach;Jennifer Keller ;Winterthurerstrasse 36, 8180 Bülach;Tel.: 043 931 51 70;www.krippezoo.ch;Informationen zu:   KRIPPE ZOO / Bülach,Angebot:,für Kinder ab 3 Monaten bis und mit 2. Kindergarten
kita; Tagesbetreuung Chli & Gross;Verein TANDEM ;Zürichstrasse 29, 8180 Bülach;Tel.: 044 862 08 10;www.tandem-tagesbetreuung.ch;
kita; TANDEM Tagesbetreuung Chli + Gross;Anja Froehlich ;Zürichstrasse 29, 8180 Bülach;Tel.: 044 862 08 10;www.tandem-tagesbetreuung.ch;Informationen zu:   TANDEM Tagesbetreuung Chli + Gross,Weitere Informationen,siehe Homepage
kita; Kinderkrippe Bäretatze;;Regensdorferstr. 14, 8108 Dällikon;Tel.: 043 411 87 69;www.kinderkrippe-baeretatze.ch;Kontakt,Roswitha di Palma,Tel.: 043 411 87 69
kita; Kinderkrippe Lillyput;;Hofackerstrasse 2, 8157 Dielsdorf;Tel.: 044 853 03 95;www.kinderkrippe-lillyput.ch;Kontakt,Angelika Leopold,Tel.: 044 853 03 95,Informationen zu:   Kinderkrippe Lillyput,Öffnungszeiten,Montag - Freitag von 6.30 - 17.30 Uhr
kita; Kindertagesstätte Vivendra;Miriam Meier ;Spitalstrasse 12, 8157 Dielsdorf;Tel.: 044 853 11 30;www.vivendra.ch;
kita; Kita Sonnenblume / Deutsch Spanisch;Esther Lopez ;Buckweg 9, 8157 Dielsdorf;Tel.: 044 501 73 00;www.kita-sonnenblume.ch;
kita; Chinderhus Suneblueme;;Lerzenstrasse 8, 8953 Dietikon;Tel.: 079 372 76 01;www.chinderhussuneblueme.ch;Kontakt,Natalie Zé,Tel.: 079 372 76 01,Informationen zu:   Chinderhus Suneblueme,Öffnungszeiten,siehe Webseite,Zielgruppe,Kinder 3 Monate bis 12 Jahre, Halbtages- und Tagesbetreuung, 24-Std.-Hütedienst, Kinderfahrdienst
kita; Kinderhaus LOKI;;Schächlistrasse 23 & 25, 8953 Dietikon;Tel.: 044 740 87 75;www.loki-dietikon.ch;Kontakt,Mirjam Anderegg,Tel.: 044 740 87 75,Email:,email,www.loki-dietikon.ch,Informationen zu:   Kinderhaus LOKI,Öffnungszeiten,Montag bis Donnerstag, 7.30 - 18.00 Uhr,Freitag, 7.30 - 17.00 Uhr,Zielgruppe,Babys ab 3 Monaten bis und mit Kindergarten,Weitere Informationen,Kosten:,Babies bis 18 Monate Fr. 130.-,Ab 18 Monate Fr. 105.- bis 120.-, je nach steuerbarem Brutto-Einkommen,Kindergartenkinder Fr. 78.- bis 90.-, je nach steuerbarem Brutto-Einkommen
kita;" ""Kinderhotel"" Nonna";Erika Rupp ;Obere Reppischstrasse 79, 8953 Dietikon;Tel.: 056 634 30 45;www.hotel-nonna.ch;"Informationen zu:   ""Kinderhotel"" Nonna,Öffnungszeiten,24h, 365 Tage im Jahr,Zielgruppe,Kinder ab 3 Monaten bis 10 Jahre werden in Gruppen bis zu 5 Kindern betreut,Weitere Informationen,Flexible Betreuungszeiten, ganz nach Bedarf: stunden-, tage- oder wochenweise"
kita; Kinderkrippe 1 Schönegg;;Schöneggstrasse 16, 8953 Dietikon;Tel.: 044 740 96 88;www.kinderkrippenvereindietikon.ch;Kontakt,Ruth Affentranger,Tel.: 044 740 96 88,Email:,email,www.kinderkrippenvereindietikon.ch
kita; Kinderkrippe 2 Vorstadt;;Vorstadtstrasse 42, 8953 Dietikon;Tel.: 044 740 27 87;www.kinderkrippenvereindietikon.ch;Kontakt,Pascale Gsell,Tel.: 044 740 27 87,Email:,email,www.kinderkrippenvereindietikon.ch
kita; Kinderkrippe 3 St. Josefsheim;;Urdorferstrasse 34, 8953 Dietikon;Tel.: 044 740 14 10;www.kinderkrippenvereindietikon.ch;Kontakt,Tanya Cardinaux,Tel.: 044 740 14 10,Email:,email,www.kinderkrippenvereindietikon.ch
kita; Kinderkrippe 4 Schachenmatt;;Schachenmattstrasse 12, 8953 Dietikon;Tel.: 044 740 03 80;www.kinderkrippenvereindietikon.ch;"Kontakt,Corinne Vontobel,Tel.: 044 740 03 80,Informationen zu:   Kinderkrippe 4 Schachenmatt,Öffnungszeiten,ab August 2014 an der Schachenmattstrasse 12 in Dietikon
(Nähe Bahnhof)"
kita; Kita Chinderstern GmbH Dietikon;;Limmatfeld-Strasse 6/8, 8953 Dietikon;Tel.: 043 817 34 40;www.chinderstern.ch;Kontakt,Nada Grossmann,Tel.: 043 817 34 40,Email:,email,www.chinderstern.ch,Informationen zu:   Kita Chinderstern GmbH Dietikon,Öffnungszeiten,Montag - Freitag, 7.00 - 18.30 Uhr,Zielgruppe,Kinder ab 3 Monaten bis ca. 5 Jahren,Weitere,Betreuungsvarianten: Ganz- und Halbtagesbetreuung mit/ohne Mittagessen
kita; Kita Chinderstern Im Gaarte;;Zielackerstrasse 3, 8953 Dietikon;Tel.: 044 742 01 10;www.chinderstern.ch;Kontakt,Tina Holliger-Rohr,Tel.: 044 742 01 10,Email:,email,www.chinderstern.ch,Informationen zu:   Kita Chinderstern Im Gaarte,Öffnungszeiten,Montag - Freitag, 7.00 - 18.30 Uhr,Zielgruppe,Kinder ab 3 Monaten bis ca. 5 Jahren,Weitere Informationen,Betreuungsvarianten: Ganz- und Halbtagessbetreuung mit/ohne Mittagessen
kita; Kinderkrippe Little People / Dietlikon;S. Märki ;Dorfstrasse 19, 8305 Dietlikon;Tel.: 043 495 52 07;www.little-people.ch;
kita; Kindertagesstätte Dietlikon;;Bahnhofstrasse 54, 8305 Dietlikon;Tel.: 044 834 00 88;www.elterverein-dietlikon.ch;Informationen zu:   Kindertagesstätte Dietlikon,Öffnungszeiten,Montag bis Freitag 07.00 bis 18.30 Uhr
kita; Kindertagesstätte Dietlikon;Elternverein Dietlikon ;Bahnhofstrasse 54, 8305 Dietlikon;Tel.: 044 834 00 88;www.elternverein-dietlikon.ch;
kita; Chinderhuus Biberburg;Primarschulhaus ;Ebnetstrasse 51, 8474 Dinhard;Tel.: 052 336 11 11;www.biberburg-dinhard.ch;
kita; IG Kinderwerkstatt;;Oberdorfstrasse 62, 8600 Dübendorf;Tel.: 044 820 08 19;www.igkinderwerkstatt.ch;Kontakt,Helen Eugster,Tel.: 044 820 08 19,Informationen zu:   IG Kinderwerkstatt,Zielgruppe,Vorkindergarten: Für Kinder von 2 Monaten - 3 Jahren (Bahnhofstrasse 28, Dübendorf),Montessori-Tageskindergarten,Montessori-Tagesschule
kita; integratives Kinderhaus Imago Visoparents;;Stettbacherstrasse 10, 8600 Dübendorf;Tel.: 043 355 10 26;www.visoparents.ch;Öffnungszeiten,Montag - Freitag, von 7.00 - 18.00 Uhr,Zielgruppe,Kinder mit und ohne Behinderung ab 3 Monaten,Zusatzangebot,1x pro Woche Nachtbetreuung,1x pro Monat Wochenendbetreuung,5 Ferienwochen pro Jahr
kita; Kinderkrippe KiBa;;Alte Landstrasse 9a, 8600 Dübendorf;Tel.: 043 543 06 43;www.verein-kiba.ch;
kita; Kinderkrippe Little People / Dübendorf;;Wilstrasse 107, 8600 Dübendorf;Tel.: 043 333 84 20;www.little-people.ch;Informationen zu:   Kinderkrippe Little People / Dübendorf,Öffnungszeiten,07.00 - 18.30 Uhr,Ganz- oder Halbtagsbetreuung,Zielgruppe,Kinder ab 4 Monaten bis Schuleintritt
kita; Kinderkrippe s'Inseli;;Feldhofstrasse 26 a, 8600 Dübendorf;Tel.: 044 820 15 85;www.kita-inseli.ch;Kontakt,Tamara Lacher,Tel.: 044 820 15 85,Informationen zu:   Kinderkrippe s'Inseli,Öffnungszeiten,Mo - Fr, 7.30 - 18.15 Uhr,Zielgruppe,Kinder ab 3 Monaten bis Kindergarteneintritt
kita; Kinderkrippe Zwinggarten;;Im Zwinggarten 9, 8600 Dübendorf;Tel.: 044 801 69 84;www.schule-duebendorf.ch;Informationen zu:   Kinderkrippe Zwinggarten,Öffnungszeiten,Mo - Fr, 6.45 - 18.15 Uhr,Zielgruppe,Kinder ab 3 Monaten
kita; Kinderpavillon Eawag/Empa;;Ueberlandstrasse 133, 8600 Dübendorf;Tel.: 058 765 56 60;www.kinderpavillon.eawag-empa.ch;Kontakt,Eveline Vonlanthen,Tel.: 058 765 56 60,Informationen zu:   Kinderpavillon Eawag/Empa,Öffnungszeiten,Mo - Fr, 7.30 -18.00 Uhr,Mindestbesuch 4 Halbtage/Woche.,Zielgruppe,Kinder ab 3 Monaten bis Kindergarten
kita; Krippe Zoo;;Obere Zelglistrasse 13, 8600 Dübendorf;Tel.: 043 333 86 01;www.krippezoo.ch;Kontakt,Jacqueline Richner,Tel.: 043 333 86 01,Informationen zu:   Krippe Zoo,Öffnungszeiten,Mo-Fr von 7.00 -18.00 Uhr,Zielgruppe,Kinder ab 3 Monaten bis und mit Kindergartenalter
kita; Chinderhuus Muur, Ebmatingen;Krippe ;Schulweg 2, 8123 Ebmatingen;Tel.: 044 980 33 49;www.chinderhuus-muur.ch;Informationen zu:   Chinderhuus Muur, Ebmatingen,Zielgruppe,Krippe: Kinder ab 3 Monaten bis Kindergarten,Kosten,Elternbeiträge sind nach Einkommen abgestuft.
kita; Hort / Krippe Moonlight ;;Zürichstrasse 103, 8123 Ebmatingen;Tel.: 044 543 54 94;www.moonlightkrippe.ch;Informationen zu:   Hort / Krippe Moonlight,Öffnungszeiten,Montag - Freitag, 7.00 - 18.30 Uhr
kita; Hands-On Kids;International Preschool ;Rütlistrasse 21, 8307 Effretikon;Tel.: 052 347 01 20;www.hands-on-kids.ch;
kita; Kinderhaus Ahoi;;Bruggwiesenstrasse 3, 8307 Effretikon;Tel.: 052 343 25 35;www.kinderhausahoi.ch;Kontakt,Anita Haag,Tel.: 052 343 25 35
kita; Kindertagesstätte Effretikon;;Tagelswangerstrasse 10, 8307 Effretikon;Tel.: 052 354 23 40;www.ilef.ch/jugendfamilie/kinderbetreuung;Kontakt,Ruf Claudia,Tel.: 052 354 23 40
kita; Kinderkrippe Schneggehüsli;;Forchstrasse 111, 8132 Egg;Tel.: 044 984 05 51;www.schneggehuesli.ch;Kontakt,Alena Büsser,Tel.: 044 984 05 51,Informationen zu:   Kinderkrippe Schneggehüsli,Öffnungszeiten,Mo - Fr, 7.00 - 18.00 Uhr,Mindestbesuch 1 Tag/Woche,Zielgruppe,Kinder von 3 Monaten bis Kindergarteneintritt
kita; Kinderkrippe Elisa Steig;;Steig 43, 8193 Eglisau;Tel.: 052 533 52 72;www.kinderkrippe-elisa.ch;
kita; Kinderkrippe Sunneschii;;Obergass 1, 8193 Eglisau;Tel.: 044 886 65 66;;
kita; Kita Gerbe Elgg;;Gerbestrasse 1, 8353 Elgg;Tel.: 052 534 77 34;www.kita-elgg.ch;
kita; Kinderclub Jojo;;Elsauerstrasse 1, 8352 Elsau;Tel.: 052 363 18 71;www.ps-elsau.ch;
kita; Kinderkrippe und Hort Rägeboge;Rahel Matzinger ;Tannenstrasse 67b, 8424 Embrach;Tel.: 044 865 50 05;www.kinderkrippe-raegeboge.ch;Informationen zu:   Kinderkrippe und Hort Rägeboge,Zielgruppe,vorschulpflichtige- und schulpflichtige Kinder,Alter: von 4 Monaten bis 6. Klasse,Spezielles,Ferienbetreuung für Schüler, Aufgabenhilfe, Schulweg-Begleitung (Schüler)
kita; Kindertagesstätte Froschkönig;;Römerweg 51, 8424 Embrach;Tel.: 043 266 51 70;www.k-z-u.ch;
kita; Kita Gwundertrucke;Kinderhort / Kinderkrippe D. Schüpbach ;Amtshausgasse 10, 8424 Embrach;Tel.: 044 554 85 50;www.kita-gwundertrucke.ch;Informationen zu:   Kita Gwundertrucke,Zielgruppe,Kinderhort: ab 1. Kindergarten bis und mit 6. Klasse,Kinderkrippe: ab 3 Monaten bis zum Kindergarteneintritt
kita; Kinderkrippe FSB Erlenbach;;Schulhausstrasse 66, 8703 Erlenbach;Tel.: 044 914 31 35;www.schule-erlenbach.ch/krippe-fsb;Kontakt,Christina Stenz,Tel.: 044 914 31 35
kita; Kita Fischers Fritzli;;Seestrasse 21, 8703 Erlenbach;Tel.: 079 684 77 50;www.fischersfritzli.ch;Kontakt,Caroline Fischer,Tel.: 079 684 77 50
kita; Kita kidsplus Erlenbach;;Schulhausstrasse 6, 8703 Erlenbach;Tel.: 043 266 93 50;www.kidsplus.ch;Kontakt,Daniela Rotzer,Tel.: 043 266 93 50
kita; Kita The Apple Tree;Suzanne Locklin ;Schulhausstrasse 6, 8703 Erlenbach;Tel.: 044 556 71 15;www.apple-tree.ch;Informationen zu:   Kita The Apple Tree,Angebot,zweisprachige Kindertagesstätte Englisch/Deutsch,bilingual daycare nursery, English/German
kita; Kinderkrippe Esslinäscht;;Bachweg 3, 8133 Esslingen;Tel.: 043 277 00 50;www.esslinaescht.ch;Kontakt,Andrea Graf,Tel.: 043 277 00 50,Informationen zu:   Kinderkrippe Esslinäscht,Öffnungszeiten,Mo - Fr, 7.00 - 18.00 Uhr,Mindestanwesenheit einen ganzen Tag oder zwei Halbtage/Woche.,Zielgruppe,Kinder ab 5 Monate - Kindergartenalter
kita; Kita Zauberegge;;Querstrasse 15, 8951 Fahrweid;Tel.: 044 558 38 08;www.kita-zauberegge.ch;Kontakt,Rebecca Ottiger,Email:,email,Informationen zu:   Kita Zauberegge,Zielgruppe,Kinder ab 3 Monaten bis zum Kindergarteneintritt
kita; Kinderhaus s' 2. Dihei;;Unterdorfstrasse 1, 8117 Fällanden;Tel.: 043 355 57 36;www.kinderhaus-s2dihei.ch;Kontakt,Edith Löffel,Tel.: 043 355 57 36
